"song_name","artist_id","artist_name","play_count","song_id","user_id"
"Big Idea","ARRRVMG1187FB532AC","Radney Foster",1,"SOEKBXL12A6D4FC6FC","CAWHRFN13332AA8AFC"
"Peace Train","ARVHQNN1187B9B9FA3","Cat Stevens",1,"SOXBCZH12A67ADAD77","CAXTDPS13332CFDAD5"
"Better Off Dead","AR46CAD1187FB4D84B","Bad Religion",1,"SOBCHFG12A8C140F86","CAXTDPS13332CFDAD5"
"Television","AR46CAD1187FB4D84B","Bad Religion",1,"SODQQPG12A8C140F8D","CAXTDPS13332CFDAD5"
"Give It A Day","ARVFF0Y1187B9AC3CA","Pavement",1,"SOZHQGW12A6D4F9AFB","CAXTDPS13332CFDAD5"
"On/Off","AR8N8XT1187FB4DAD9","Neva Dinova",1,"SOEETKI12A58A77A85","CAXTDPS13332CFDAD5"
"Waiting All Day","ARIH5GU1187FB4C958","Silverchair",1,"SOQFTUI12A81C200B0","CAXTDPS13332CFDAD5"
"Moon Licht","AR4R7QA1187B9AF851","Cirque du Soleil",1,"SOPWUTO12A6701FF07","CAXTDPS13332CFDAD5"
"She Can't Change","AR8N8XT1187FB4DAD9","Neva Dinova",1,"SOZFSWQ12AB0187958","CAXTDPS13332CFDAD5"
"I'm Your Boogie Man","AREXKKO1187B9AC3AD","Rob Zombie",1,"SOVDEBT12A6701F7A5","CAXTDPS13332CFDAD5"
"Cody","ARZ4XS71187B9AEF25","Mogwai",1,"SOYTAEV12A8AE465C5","CAXTDPS13332CFDAD5"
"Me And God","ARKZ13R1187FB54FEE","Josh Turner",1,"SOYSDZB12A8C138117","CAXTDPS13332CFDAD5"
"Capture The Flag","ARUNAM11187B98B490","Broken Social Scene",1,"SOHOJJF12A58A807AB","CAXTDPS13332CFDAD5"
"Shampoo Suicide","ARUNAM11187B98B490","Broken Social Scene",1,"SOBMQHZ12A58A761E1","CAXTDPS13332CFDAD5"
"Hunted By A Freak","ARZ4XS71187B9AEF25","Mogwai",1,"SOWQICR12A8C136533","CAXTDPS13332CFDAD5"
"Good To Me","AR8V1WA1187B9AD9E9","The White Stripes",NA,"SODTTCN12A81C21907","CAXTDPS13332CFDAD5"
"Traffic","AR6ADRB1187B9B5DEF","Goldspot",1,"SOJHHGZ12A6702194B","CALBWYX133283DBD3B"
"Everybody Loves A Carnival","ARQUKB81187B9A0010","Fatboy Slim",1,"SOHQKTD12AB01847E8","CALBWYX133283DBD3B"
"GNG BNG","AR3OFYJ1187FB41167","Flying Lotus",1,"SOKYRPO12A8C135E20","CALBWYX133283DBD3B"
"Breathe . Something/Stellar STar","AR3OFYJ1187FB41167","Flying Lotus",1,"SORAQKI12A8C135DE9","CALBWYX133283DBD3B"
"What They Found","AR5JDDD1187FB460C4","The Octopus Project",1,"SOTORXA12A58A79338","CALBWYX133283DBD3B"
"Pancake Lizard","ARYPTWE1187FB49D64","Aphex Twin",1,"SOALBAK1316771811B","CALBWYX133283DBD3B"
"Don't Believe the Hype","ARVXFBU1187B989D86","Boys Noize",NA,"SOYLLGK12A81C217A1","CALBWYX133283DBD3B"
"At Night","ARVNK831187FB48831","Shakedown",NA,"SONGCCR12A8C1344A5","CALBWYX133283DBD3B"
"Traffic","AR6ADRB1187B9B5DEF","Goldspot",1,"SOJHHGZ12A6702194B","CALBWYX133283DBD3B"
"Last Exit (Fennesz Mix)","ARK7EJE1187B99B045","Junior Boys",5,"SOXBCOA12A8C134EC9","CALBWYX133283DBD3B"
"Golden Skans","AR1XA631187FB57662","Klaxons",NA,"SOXERNH12A67AD8642","CALBWYX133283DBD3B"
"Going Steady","AR4R1FL1187FB55C3B","Death From Above 1979",1,"SOXMDUS12A6701DAF7","CALBWYX133283DBD3B"
"Dodeccaheedron","ARYPTWE1187FB49D64","Aphex Twin",1,"SOOAJOQ12B0B80669C","CALBWYX133283DBD3B"
"Phlange Phace","ARYPTWE1187FB49D64","Aphex Twin",1,"SOYGDHI1312FDFDF91","CALBWYX133283DBD3B"
"Too Much Love","ARFIU2R1187B9927F9","LCD Soundsystem",NA,"SOJTTLD131677149FA","CALBWYX133283DBD3B"
"A Little Bit Cooler","ARM6QJL1187B9A83CF","The Cool Kids",1,"SOEIEOM12AF72A4B21","CAQNGBV1332EB71F8E"
"Keep It Real... Represent '96","ARTL6FB1187FB4EAA7","Kool Keith",2,"SOIJFRI12AB0189184","CAQNGBV1332EB71F8E"
"Step Down","AR212SC1187FB4A4F9","Motörhead",1,"SOTHWAI12A8C143285","CAQNGBV1332EB71F8E"
"Move","ARQJHQC1241B9CC239","CSS",NA,"SOKRLUA1311AFEBBF9","CAQNGBV1332EB71F8E"
"I'll Be Your Domino (Non-Album Track)","ARE8GLF1187FB52532","Red Hot Chili Peppers",1,"SOMJQPQ12A6D4F8E88","CAQNGBV1332EB71F8E"
"Simple","ARJK7JU1187FB4C3F3","Simian Mobile Disco",1,"SOLARJV12AB018306B","CAQNGBV1332EB71F8E"
"Transgression","AR4549W1187B9AF46F","Fear Factory",4,"SOJDOSV12A8C14013C","CAQNGBV1332EB71F8E"
"Love 101","ARO5P0H1187FB5BAD7","Pepper",1,"SOCEAZO12A58A7CF92","CAQNGBV1332EB71F8E"
"Edge of Town","ARAFIWJ1187FB38D33","Ghostland Observatory",NA,"SOJUELO12A8C133038","CAQNGBV1332EB71F8E"
"It's Not Over Yet","AR1XA631187FB57662","Klaxons",1,"SOZYNNT12A81C22E0F","CAQNGBV1332EB71F8E"
"Skeleton Boy","ARHYJP11187FB462AF","Friendly Fires",3,"SOZGDUN12A8C1389E1","CAQNGBV1332EB71F8E"
"Baby Said","ARWA8AH1187FB3FC84","Hot Chip",1,"SONEWOI12AAF3B3602","CAQNGBV1332EB71F8E"
"Bleeding Me","ART5MUE1187B98C961","Metallica",1,"SOUOIWT12A8C142D8C","CAQNGBV1332EB71F8E"
"Damage Inc.","ART5MUE1187B98C961","Metallica",1,"SONCQKA12A6D4F825E","CAQNGBV1332EB71F8E"
"Let's Face It","AR2SMD91187B9B0582","The Mighty Mighty Bosstones",1,"SOFMFTN12AF729BCB4","CAQNGBV1332EB71F8E"
"I Don't Need Love, I've Got My Band","AREKO1L1187B997EFE","The Radio Dept.",1,"SONRVYK12AB018B6A5","CAMLFHO13332D43040"
"Cradle","ARSLZXW11C8A42C45E","The Joy Formidable",4,"SOXJFLU12AB018A732","CAMLFHO13332D43040"
"Unloveable","ARPN0Y61187B9ABAA0","The Smiths",8,"SOTYXGB12A8C13C55C","CAMLFHO13332D43040"
"Sun It Rises","ARO2U2Q119B86692A8","Fleet Foxes",2,"SOGFKJE12A8C138D6A","CAMLFHO13332D43040"
"First Day Of My Life","ARH0TST1187FB3F8F1","Bright Eyes",1,"SORGVYS12A8AE48882","CAMLFHO13332D43040"
"Kitty Kat","AR65K7A1187FB4DAA4","Beyoncé",2,"SOUODFE12A58A80347","CAMLFHO13332D43040"
"Pulling Our Weight","AREKO1L1187B997EFE","The Radio Dept.",1,"SOHERCO12A58A7AA11","CAMLFHO13332D43040"
"Pace Is The Trick","ARNBMT71187B993523","Interpol",3,"SOMZRXL12A81C224B9","CAMLFHO13332D43040"
"Nowhere","ARJ745B1187B990106","Ride",2,"SOBBULB12AB0180E01","CAMLFHO13332D43040"
"Age Of Consent","ARNHHIV1187FB4EA23","New Order",10,"SOWWYBK12A8C145607","CAMLFHO13332D43040"
"There Is A Light That Never Goes Out","ARPN0Y61187B9ABAA0","The Smiths",1,"SOWKYIJ12AB017B0AA","CAMLFHO13332D43040"
"Eskimo","ARBMPIZ1187FB3715A","Damien Rice",NA,"SOWGUKW12A58A76546","CAMLFHO13332D43040"
"Bigmouth Strikes Again","ARPN0Y61187B9ABAA0","The Smiths",13,"SOOVXPC12A6D4F7457","CAMLFHO13332D43040"
"DD-5","ARWD3OC1187FB3A666","Cut Copy",NA,"SOKFCJW12A6701F956","CAMLFHO13332D43040"
"I Will Return","ARUDA7T1187FB399D9","J. Tillman",3,"SORLGNZ12A8C1455D2","CAMLFHO13332D43040"
"Sleeping In","AR4ZYGI1187B995AA2","The Postal Service",1,"SOACITY1311AFE8F71","CAKXSAA1332EB0979E"
"Solid","ARJF4E41187FB499FF","Ashford & Simpson",1,"SOMQYDU12AB0183C2A","CAKXSAA1332EB0979E"
"Lady Marmalade","AR0S7TA1187FB4D024","Christina Aguilera",NA,"SOYIBFQ12A6701C628","CAKXSAA1332EB0979E"
"Shame","ARUP4RZ1187B9A4DEF","PJ Harvey",NA,"SOEPZBL12A6D4F59C6","CAKXSAA1332EB0979E"
"Caught In A Mosh","AR3B7K91187B98C62E","Anthrax",1,"SOIAUJJ12A58A7FD28","CAKXSAA1332EB0979E"
"They Might Follow You","ARVDEVM1187FB4E658","Tiny Vipers",1,"SOBUBLL12A58A795A8","CAKXSAA1332EB0979E"
"Mechanical Animals","ARC4K2E1187B9B6FDA","Marilyn Manson",NA,"SOLZYFN12AF729F78B","CAKXSAA1332EB0979E"
"The Slow Drug","ARUP4RZ1187B9A4DEF","PJ Harvey",1,"SOCLPJQ12A6D4F9144","CAKXSAA1332EB0979E"
"Avantcore","ARU9KWP1187B98B2A7","Busdriver",NA,"SOYMSGG12A58A76FB4","CAKXSAA1332EB0979E"
"Full Moon","ARUNHUJ1187FB4C13E","The Black Ghosts",9,"SOOCMIB12A8C13E465","CAKXSAA1332EB0979E"
"Monsters (Soundtrack Album Version)","ARXBUHE12472CE340D","Hurricane Bells",1,"SOSOUDK12AAF3B353B","CAKXSAA1332EB0979E"
"Heat Wave","ARLBAAZ1187FB4C062","Alphabeat",2,"SOTSJIP12AC468A9FD","CAKXSAA1332EB0979E"
"Not Fair","ARKZJ301187FB521B2","Lily Allen",NA,"SOFTWWH12AB017AD0E","CAKXSAA1332EB0979E"
"Enjoy The Silence (Contains Hidden Track 'Crucifx')","AR6LZB61187B9AF431","Depeche Mode",1,"SODSUGK12A6D4F75F1","CAKXSAA1332EB0979E"
"Spare-ohs","ARV41PG1187FB4E2BD","Andrew Bird",1,"SOFMFXK12A8C13C658","CAKXSAA1332EB0979E"
"Fancy Dancer (LP Version)","AR78JQQ1187FB387DB","Bread",6,"SOVJXBK12A6D4FA5DD","CATHWDZ1332EB83543"
"You Are My Number One","AR3R47O1187B9A3ED9","Smash Mouth",1,"SOGQPNH12A6701D930","CATHWDZ1332EB83543"
"If","AR78JQQ1187FB387DB","Bread",2,"SOYJWCE12A58A7959B","CATHWDZ1332EB83543"
"Livin' On A Chain Gang","AR8KOWK1187FB4CB95","Skid Row",1,"SOSHUUW12AF729D232","CATHWDZ1332EB83543"
"Baby I'm-A Want You (LP Version)","AR78JQQ1187FB387DB","Bread",1,"SOXGJVQ12A58A789A3","CATHWDZ1332EB83543"
"Psycho Love","AR8KOWK1187FB4CB95","Skid Row",5,"SOKSPLY12AB018452F","CATHWDZ1332EB83543"
"Dismal Day","AR78JQQ1187FB387DB","Bread",1,"SOITFPA12A58A76D04","CATHWDZ1332EB83543"
"London Bridge","AR78JQQ1187FB387DB","Bread",1,"SOEQGPQ12A6D4FB140","CATHWDZ1332EB83543"
"Truckin'","AR78JQQ1187FB387DB","Bread",1,"SOTNTPK12A58A7A1D8","CATHWDZ1332EB83543"
"If","AR78JQQ1187FB387DB","Bread",NA,"SOYJWCE12A58A7959B","CATHWDZ1332EB83543"
"Everything I Own","AR78JQQ1187FB387DB","Bread",7,"SOPCGTV12A58A7AFD5","CATHWDZ1332EB83543"
"Down On My Knees (LP Version)","AR78JQQ1187FB387DB","Bread",1,"SOQBTCV12A6701FADB","CATHWDZ1332EB83543"
"Fancy Dancer (LP Version)","AR78JQQ1187FB387DB","Bread",5,"SOVJXBK12A6D4FA5DD","CATHWDZ1332EB83543"
"Friends And Lovers","AR78JQQ1187FB387DB","Bread",1,"SOQKBHH12A58A77753","CATHWDZ1332EB83543"
"Aubrey (LP Version)","AR78JQQ1187FB387DB","Bread",1,"SOZRBOZ12A58A7AD7E","CATHWDZ1332EB83543"
"I Don't Wanna Be","ARVKJGO12086C15075","LMFAO",NA,"SOJHGIV12AB017DC81","CATEYTJ1332EA24177"
"Sanctify","ARKSW3R1187B989674","Calla",1,"SOZUCJV12A6D4F99FC","CATEYTJ1332EA24177"
"Defenses Down","ARKSW3R1187B989674","Calla",1,"SOBFVCF12A6D4F99EE","CATEYTJ1332EA24177"
"Sylvia’s Song","ARKSW3R1187B989674","Calla",1,"SONZDBN12A58A774E6","CATEYTJ1332EA24177"
"Sleep In Splendor","ARKSW3R1187B989674","Calla",1,"SOXCVTE12A58A7A146","CATEYTJ1332EA24177"
"Rise","ARKSW3R1187B989674","Calla",1,"SOMCZWT12A6D4F99C3","CATEYTJ1332EA24177"
"Bronson","ARKSW3R1187B989674","Calla",1,"SOVQJXL12A6D4F9A02","CATEYTJ1332EA24177"
"Le Gusta El Fuego","ARKSW3R1187B989674","Calla",1,"SOYXAGC12A6D4F99C8","CATEYTJ1332EA24177"
"Simone","ARKSW3R1187B989674","Calla",1,"SOHMKLG12A6D4F99BA","CATEYTJ1332EA24177"
"Staple It Together","ARC8CQZ1187B98DECA","Jack Johnson",1,"SOXDQPZ12A8C13F4FC","CATEYTJ1332EA24177"
"Crying Shame","ARC8CQZ1187B98DECA","Jack Johnson",1,"SOOGZYY12A6701D9CB","CATEYTJ1332EA24177"
"If I Could","ARC8CQZ1187B98DECA","Jack Johnson",1,"SOKLVUI12A6701BF1B","CATEYTJ1332EA24177"
"Belle","ARC8CQZ1187B98DECA","Jack Johnson",1,"SOCZTMT12AF72A078E","CATEYTJ1332EA24177"
"Do You Remember","ARC8CQZ1187B98DECA","Jack Johnson",1,"SOKUTUM12A6701D9CD","CATEYTJ1332EA24177"
"Constellations","ARC8CQZ1187B98DECA","Jack Johnson",1,"SOBYHAJ12A6701BF1D","CATEYTJ1332EA24177"
"Sample Track 2","ARWR05M1187B9951A2","AC/DC",1,"SOLRGNF12AB0187CF4","CAVPMYE13332AABB53"
"Take The Time","ARFYKUO1187B98D941","Dream Theater",1,"SORHQXQ12A6D4FDB74","CAVPMYE13332AABB53"
"Scarred","ARFYKUO1187B98D941","Dream Theater",1,"SOOZBWE12AF729AE24","CAVPMYE13332AABB53"
"Trial Of Tears (Live At Budokan)","ARFYKUO1187B98D941","Dream Theater",1,"SOWBRIG12A6701E18C","CAVPMYE13332AABB53"
"This I Love","ARM7EDF1187B9B3FA1","Guns N' Roses",2,"SOFKNZZ12AB0184F5F","CAVPMYE13332AABB53"
"00","ARFYKUO1187B98D941","Dream Theater",2,"SOZMYCN12A6D4FE17B","CAVPMYE13332AABB53"
"Just Let Me Breathe","ARFYKUO1187B98D941","Dream Theater",1,"SOJCVAS12A67ADB21A","CAVPMYE13332AABB53"
"Poison","ARL6HUT1187FB4D9C2","Bell Biv DeVoe",1,"SOJYFST12A6D4F9DE8","CAVPMYE13332AABB53"
"THIS IS YOUR NIGHT","AR4LIFI1187FB5688C","Amber",1,"SOPFTHK12A679D7E20","CAVPMYE13332AABB53"
"Whoomp! There It Is","AR4Z34L1187B9B42EE","Tag Team",2,"SOCINEQ12AB0189F08","CAVPMYE13332AABB53"
"Better Than You","ART5MUE1187B98C961","Metallica",1,"SOOPQAY12A6D4F5926","CAVPMYE13332AABB53"
"Come Tomorrow","AR9PTYM1187B9BA3D6","Ugly Kid Joe",1,"SOLXTLK12A6D4F6A05","CAVPMYE13332AABB53"
"Don't Go","AR9PTYM1187B9BA3D6","Ugly Kid Joe",3,"SOZAFRD12A6D4F6A08","CAVPMYE13332AABB53"
"Everything About You","AR9PTYM1187B9BA3D6","Ugly Kid Joe",2,"SOIJVVR12A6701C2EE","CAVPMYE13332AABB53"
"Goddamn Devil","AR9PTYM1187B9BA3D6","Ugly Kid Joe",1,"SOTIIZQ12AF72AB0B7","CAVPMYE13332AABB53"
"Born Slippy","ARQ985T1187FB48640","Underworld",6,"SOCSOVM12A8C135DBF","CACHTWN1332837740A"
"Blue (Da Ba Dee)","AR6JVK31187FB58FE3","Eiffel 65",5,"SOBCNJU12A8C13F270","CACHTWN1332837740A"
"My Immortal","ARVXU2X1187B9AE6D8","Evanescence",4,"SOIPYPB12A8C1360D4","CACHTWN1332837740A"
"Just Lose It","ARTH9041187FB43E1F","Eminem",6,"SOVEUVC12A6310EAF1","CACHTWN1332837740A"
"Tonight Is The Night (Parts 1&2)(LP Version)","ARHLC7T1187B9B8798","Betty Wright",3,"SOZMSLR12A6701FDA7","CACHTWN1332837740A"
"Walk Of Life","AR7VWZ11187B98DA42","Spice Girls",3,"SOMTFQC12AF72A745D","CACHTWN1332837740A"
"Trick Me (Explicit)","ARIGPNM1187B98C744","Kelis",NA,"SOJQUHI12A6D4FA7ED","CACHTWN1332837740A"
"You're Not Alone","ARVVZ6Q1187B98D05D","Olive",10,"SONPDZG12A8C13C098","CACHTWN1332837740A"
"Virtual Insanity","AREK02J1187B98E52F","Jamiroquai",8,"SONBLCG12A8AE46347","CACHTWN1332837740A"
"We've Gotta Get Out Of This Place","AR1VWD91187FB4CE99","The Animals",9,"SOLQWOG12A6310E14B","CACHTWN1332837740A"
"Unchained Melody","ARGS67J1187FB3FC1A","The Righteous Brothers",3,"SOPLTGV12A6701E2F4","CACHTWN1332837740A"
"My Immortal","ARVXU2X1187B9AE6D8","Evanescence",3,"SOIPYPB12A8C1360D4","CACHTWN1332837740A"
"Crucified","ARJZ9CK1187FB4CD41","Army of Lovers",2,"SOHXGXU12A8C1413EB","CACHTWN1332837740A"
"What I've Done (Album Version)","ARQUMH41187B9AF699","Linkin Park",3,"SOJKQSF12A6D4F5EE9","CACHTWN1332837740A"
"Final Strike","AR24LA21187FB58F60","Charly Lownoise & Mental Theo",2,"SOIJBAG12A6D4FD4F4","CACHTWN1332837740A"
"Untitled #7","AR3OFYJ1187FB41167","Flying Lotus",1,"SOKUMNA12A8C131B4B","CAYUFII1332863EAB3"
"Samba Vexillographica","ARLNQBR1187B9B9C4D","Devendra Banhart",1,"SOEKVQQ12A6D4FC38B","CAYUFII1332863EAB3"
"I Was Made For You","AR3X6YL1187B9A44A0","She & Him",1,"SOAZPOI12A8C133A08","CAYUFII1332863EAB3"
"All Is White","ARZQ1KI1187FB4E578","Émilie Simon",1,"SOTPBDJ12A8C1449E1","CAYUFII1332863EAB3"
"I Wanna Be Your Dog","ARZQ1KI1187FB4E578","Émilie Simon",1,"SOEQFLV12AB017CC5E","CAYUFII1332863EAB3"
"Lost Boys","ARM6D9O1187B9ABC29","Shearwater",1,"SOSBICY12A8C134B51","CAYUFII1332863EAB3"
"The Way Things Go","AR5JDDD1187FB460C4","The Octopus Project",1,"SOVHVBJ12A58A7AB0A","CAYUFII1332863EAB3"
"Porno Disaster","AR5JDDD1187FB460C4","The Octopus Project",1,"SOQISNQ12A8AE45F4C","CAYUFII1332863EAB3"
"I'll Be","ARNJRQ91187B9ACFDD","Cibelle",2,"SOQBJWE12A58A7EAD7","CAYUFII1332863EAB3"
"I Was A Cloud","ARM6D9O1187B9ABC29","Shearwater",1,"SONHNAU12A8C134B5C","CAYUFII1332863EAB3"
"On The Death Of The Waters","ARM6D9O1187B9ABC29","Shearwater",1,"SODVRJW12A8C136703","CAYUFII1332863EAB3"
"Books Written For Girls","ARL26PR1187FB576E5","Camera Obscura",1,"SOGINXB12AC9097638","CAYUFII1332863EAB3"
"We Will Become Silhouettes (Album)","AR4ZYGI1187B995AA2","The Postal Service",1,"SOZHJKI12A81C2248F","CAYUFII1332863EAB3"
"Watch Dis","AR7Q0O91187FB4DBE7","Plies",1,"SOXONIW12A8C1390D8","CAYUFII1332863EAB3"
"Clark Gable (Album)","AR4ZYGI1187B995AA2","The Postal Service",1,"SONPLUD12A8C13BF4B","CAYUFII1332863EAB3"
"Señorita","ARWK5QH1187B9A9B7F","Justin Timberlake",1,"SOGDZSB12AB017CC29","CAOFZPQ13333397829"
"The Rumour","ARL7J7C11C8A41747C","You Me At Six",2,"SOCVOJQ12A8C140F2F","CAOFZPQ13333397829"
"Wake Up Call","ARF5M7Q1187FB501E8","Maroon 5",NA,"SOWBHRF12A8C137AB2","CAOFZPQ13333397829"
"Say What You Say","ARTH9041187FB43E1F","Eminem",1,"SOCLXRC1315CD46F09","CAOFZPQ13333397829"
"Contagious Chemistry","ARL7J7C11C8A41747C","You Me At Six",1,"SOEMHVR12AC468A365","CAOFZPQ13333397829"
"Begging For Mercy","ARM7C1Q1187FB471C8","Bullet for My Valentine",4,"SOTPMWU12AC3DFAB25","CAOFZPQ13333397829"
"Outside (Original LP Version)","AR3WLE91187B99430A","Staind",1,"SOREPNQ12A58A7B49E","CAOFZPQ13333397829"
"Makes Me Wonder","ARF5M7Q1187FB501E8","Maroon 5",2,"SOEYWYP12A6D4F5E9D","CAOFZPQ13333397829"
"Beating Heart Baby (Album Version)","ARJJ3621187FB41D53","Head Automatica",2,"SOCHRUW12A8AE47FBB","CAOFZPQ13333397829"
"It's Been Awhile (Explicit LP Version)","AR3WLE91187B99430A","Staind",1,"SOAGNRU12A58A7AC5C","CAOFZPQ13333397829"
"LoveStoned/I Think She Knows","ARWK5QH1187B9A9B7F","Justin Timberlake",5,"SOOGBWC12A8C140B96","CAOFZPQ13333397829"
"Last Good Sleep","ARZWN6W1187FB3EF25","Company Flow",1,"SOKGLXL12AB01863CD","CAURMIZ13332801175"
"I Want Out","AR4L4WQ1187FB51996","The Prodigy",2,"SOFGGVN12AB018D2D7","CAURMIZ13332801175"
"Wink","ARJEI401187B9B81B8","Daniel Licht",3,"SOQRJCN12A6D4FC41B","CAURMIZ13332801175"
"Foxtrot Uniform Charlie Kilo","ARAWQ751187FB36C18","Bloodhound Gang",1,"SOFDKZO12AF72A652C","CAURMIZ13332801175"
"Strike of the Ninja (Album Version)","AR8P6CT1187FB458AB","DragonForce",2,"SONOWOU12A8C13EE02","CAURMIZ13332801175"
"Personal Jesus","ARC4K2E1187B9B6FDA","Marilyn Manson",1,"SOCCRVM12A6310E239","CAURMIZ13332801175"
"Coma White","ARC4K2E1187B9B6FDA","Marilyn Manson",1,"SOJVBRM12AB017CD8D","CAURMIZ13332801175"
"Ready_ Steady_ Go (Album Version)","ARSY9N31187B9AD38A","Paul Oakenfold",3,"SOYPWKK12A8C136494","CAURMIZ13332801175"
"The Fight Song","ARC4K2E1187B9B6FDA","Marilyn Manson",1,"SOMWLBO12A67021628","CAURMIZ13332801175"
"Dogma","ARC4K2E1187B9B6FDA","Marilyn Manson",1,"SOFEJOA12A67021679","CAURMIZ13332801175"
"Organ Grinder","ARC4K2E1187B9B6FDA","Marilyn Manson",2,"SOKSEHZ12A67021675","CAURMIZ13332801175"
"Wrapped In Plastic","ARC4K2E1187B9B6FDA","Marilyn Manson",2,"SOZCJOX12A58A76328","CAURMIZ13332801175"
"A Place In The Dirt","ARC4K2E1187B9B6FDA","Marilyn Manson",1,"SOHHVFK12A6702162E","CAURMIZ13332801175"
"Dawn Of Victory","ARTBQAZ12AF7DA81D5","Rhapsody",1,"SOUZZNN12AB01879D6","CAURMIZ13332801175"
"Follow The Reaper","ARR057Y1187B9A16E7","Children of Bodom",1,"SOWCGNK12A6D4FB4F3","CAURMIZ13332801175"
"Good Lovin' Gone Bad","ARD8JVH1187FB4DA04","Bad Company",1,"SOPEFKL12AB017F33B","CAFOQMT13332EFD44E"
"Already One","ARWT91C1187B9ACEAA","Neil Young",1,"SOJURNW12AB0186C8F","CAFOQMT13332EFD44E"
"On The Shoreline","AROTVAL1271F5743BC","Genesis",1,"SOHITZG12A6D4F9406","CAFOQMT13332EFD44E"
"Ainda É Cedo (Live)","ARD34A11187FB39803","Marina Lima",1,"SORQLKJ12AB017F75E","CAFOQMT13332EFD44E"
"Nothing To Say (Album)","AR5N8VN1187FB37A4E","Soundgarden",1,"SOFZSOK12A8C132326","CAFOQMT13332EFD44E"
"Surfista Do Lago Paranoã","ARAGS2Z1187B9BA436","Natiruts",1,"SOTIWNU12A58A7A0E7","CAFOQMT13332EFD44E"
"Where The River Goes (LP Version)","ARTAFV91187B9BA17C","Stone Temple Pilots",1,"SONPRLT12A8C14167B","CAFOQMT13332EFD44E"
"Pirraça","ARU3TSC1187B9A81D8","Vanessa da Mata",1,"SODTVOV12A58A7B58A","CAFOQMT13332EFD44E"
"Damaged By Love (Album Version)","ARBEBBY1187B9B43DB","Tom Petty",1,"SOAMESW12A6D4F8F01","CAFOQMT13332EFD44E"
"Cantar","ARAGS2Z1187B9BA436","Natiruts",1,"SOFRBZS12A6D4FAB0A","CAFOQMT13332EFD44E"
"Casulo","ARAGS2Z1187B9BA436","Natiruts",1,"SOUKWBW12A6D4F905B","CAFOQMT13332EFD44E"
"Put The Freaks Up Front","AR4ZL2Y1187FB457B3","dEUS",1,"SOHVNWW12A670214E8","CAMUSIA133327BB91E"
"Risingson","ARNF13I1187FB562A5","Massive Attack",1,"SOCMIPA12A6310E961","CAMUSIA133327BB91E"
"Exchange","ARNF13I1187FB562A5","Massive Attack",17,"SOICCAP12B0B80BD7F","CAMUSIA133327BB91E"
"Mother's Journey","AR1PC9R1187B9ACC9A","Yann Tiersen",1,"SOLCUZF12B0B8077F7","CAMUSIA133327BB91E"
"La Valse D'Amélie (Version Piano)","AR1PC9R1187B9ACC9A","Yann Tiersen",1,"SOXOZIX12AF72A4EA0","CAMUSIA133327BB91E"
"The Deutsch Mark Is Coming","AR1PC9R1187B9ACC9A","Yann Tiersen",1,"SOEZQVE12A6D4F72C3","CAMUSIA133327BB91E"
"Garlands","ARBJQTM1187B9B862B","Cocteau Twins",2,"SOWARAG12AB0188D71","CAMUSIA133327BB91E"
"A Quai","AR1PC9R1187B9ACC9A","Yann Tiersen",5,"SOLRNRB12A8AE491F4","CAMUSIA133327BB91E"
"Name Taken","ARNF13I1187FB562A5","Massive Attack",3,"SOHHLIH12A6310EE65","CAMUSIA133327BB91E"
"Stay Tuned","ARN3D4G1187FB4CF71","Ambulance LTD",1,"SOQQNAC12A670207E8","CAMUSIA133327BB91E"
"La Valse D'Amélie (Version Piano)","AR1PC9R1187B9ACC9A","Yann Tiersen",1,"SOXOZIX12AF72A4EA0","CAMUSIA133327BB91E"
"Oh Boy","ARMB95F1187B9B5B93","Cam'ron",1,"SOKDBWF12A6701F0C9","CAMUSIA133327BB91E"
"His Name Is Wonderful (Arr.)","ARX4D1E1187B9A9C4D","Carman",5,"SOLYEIB12A58A79B90","CAMUSIA133327BB91E"
"Elephants","ARAXPXJ123E29C2923","Them Crooked Vultures",5,"SOUBSVW12AB018107E","CAMUSIA133327BB91E"
"Sealed With A Kiss","AR15FAX1187FB52616","Brian Hyland",5,"SOYDBPB12A6D4F6558","CAMUSIA133327BB91E"
"Open Book","ARWF4LO1187FB59924","The Rakes",3,"SOBFPAX12AB018A515","CABUTAC13332A2B869"
"Bubble Toes","ARC8CQZ1187B98DECA","Jack Johnson",7,"SOSPXWA12AB0181875","CABUTAC13332A2B869"
"Knocks Me Off My Feet","ARUM60L1187B9A7E1F","Stevie Wonder",1,"SOUFABE12A6701CFFF","CABUTAC13332A2B869"
"Somebody To Love","ARL4TII1187B9B46E1","Queen",3,"SONGOJV12AF729AEBD","CABUTAC13332A2B869"
"Proud Mary","ARSAIUN1187FB398D3","Creedence Clearwater Revival",2,"SORVLRC12A8151E078","CABUTAC13332A2B869"
"L'heure Bleue","ARTMTWF1187B9B4AE9","Françoise Hardy",1,"SOUGNLK12AB0184989","CABUTAC13332A2B869"
"Aspettami","ARJW1SP1187FB4CA51","Pink Martini",1,"SOQKIGZ1311AFEC206","CABUTAC13332A2B869"
"Song Of The Black Swan","ARJW1SP1187FB4CA51","Pink Martini",2,"SOOOERR12A67ADB9D2","CABUTAC13332A2B869"
"Lullaby","ARJW1SP1187FB4CA51","Pink Martini",5,"SONNLYU12A670210D6","CABUTAC13332A2B869"
